tic,frequency_per_day,period_s,amp_ppt,snr
5624184,985.526375742526,87.66888652259922,4.10245995958628,4.867164837950677
5624184,608.5699533552539,141.97217513557365,4.05247311053007,4.8081790807867515
5624184,753.9838094443721,114.59132002273383,3.897676595752697,4.624799695339972
5624184,60.76184595209498,1421.9449499299,3.880099889283309,4.604223840563421
5624184,815.3426642865426,105.96771613270532,3.868614197646581,4.590872059020046
5624184,304.31298169657185,283.918219716794,3.8531020628548873,4.572738007569047
94748632,281.45675817805386,306.97433083252537,6.5524657960970405,8.705695632103344
94748632,335.36698313988546,257.62822324093116,6.068687938433557,8.063856155126045
94748632,335.05149503494835,257.8708087572862,4.292578222390808,5.704148567911001
94748632,942.025114945698,91.71729992037467,3.7012449018655036,4.9185688694146386
94748632,228.5726662444015,377.99795320940405,3.7002584342069818,4.917465343138905
94748632,647.3879056712362,133.45939774765674,3.615409503630217,4.804898665128825
94748632,52.425140987840365,1648.0642373482574,3.610839987680999,4.799018515786802
94748632,1022.0666778922208,84.5346021633151,3.600665167157986,4.785686738524528
94748632,1083.800370506786,79.71947819098759,3.522164019593633,4.681528878972837
94748632,1040.5657531362613,83.0317543505451,3.5167736601158897,4.674542358777949
683837451,83.37544602131806,1036.2763154263498,6.426707699488898,6.708661717104335
